,channel_name,subscribers,title,views,post_date,channel_join_date,channel_views,channel_description
1286,Unbox Therapy,18M subscribers,Here's why I'm officially quitting Apple Laptops.,6.7M views,2 years ago,,,
1287,Unbox Therapy,18M subscribers,Sony PS5 Unboxing - The Beast is HERE,6.6M views,8 months ago,,,
1288,Unbox Therapy,18M subscribers,Essential Phone Unboxing - Is This Your Next Phone?,6.6M views,3 years ago,,,
1289,Unbox Therapy,18M subscribers,The Coolest Phone You’ve Never Heard Of…,6.6M views,3 years ago,,,
1290,Unbox Therapy,18M subscribers,iPhone X Face ID Unlock Fail,6.6M views,3 years ago,,,
1291,Unbox Therapy,18M subscribers,Steve Jobs Worn Shirt is in this iPhone,6.5M views,1 year ago,,,
1292,Unbox Therapy,18M subscribers,The Most Ridiculous Purchase...,6.5M views,3 years ago,,,
1293,Unbox Therapy,18M subscribers,3 Unique Gadgets You Can Buy Right Now,6.5M views,3 years ago,,,
1294,Unbox Therapy,18M subscribers,The Most Requested Smartphone I've NEVER Featured...,6.4M views,3 years ago,,,
1295,Unbox Therapy,18M subscribers,OnePlus 7 Pro Unboxing - It's ALL SCREEN,6.4M views,2 years ago,,,
1296,Unbox Therapy,18M subscribers,Apple Watch - Is it actually Sapphire?,6.4M views,6 years ago,,,
1297,Unbox Therapy,18M subscribers,WTF is a Scuf Controller?,6.3M views,6 years ago,,,
1298,Unbox Therapy,18M subscribers,Xbox Series X and Xbox Series S Model Unboxing,6.3M views,10 months ago,,,
1299,Unbox Therapy,18M subscribers,I've Never Tried Anything Like It...,6.3M views,3 years ago,,,
1300,Unbox Therapy,18M subscribers,The Sony WF-1000XM3 Just Changed The Game,6.2M views,1 year ago,,,
1301,Unbox Therapy,18M subscribers,iPhone Jenga,6.2M views,4 years ago,,,
1302,Unbox Therapy,18M subscribers,Honor Play Player Edition Unboxing & Giveaway,6.2M views,2 years ago,,,
1303,Unbox Therapy,18M subscribers,The Enormous Microsoft Surface Studio 2,6.1M views,2 years ago,,,
1304,Unbox Therapy,18M subscribers,How To Make Any Laptop Touch Screen!,6.1M views,4 years ago,,,
1305,Unbox Therapy,18M subscribers,The Bizarre Pocket Chair - Does It Suck?,6.1M views,4 years ago,,,
1306,Unbox Therapy,18M subscribers,Samsung Galaxy Buds VS. Apple AirPods,6M views,2 years ago,,,
1307,Unbox Therapy,18M subscribers,I'm Switching To The Samsung Galaxy S9,6M views,3 years ago,,,
1308,Unbox Therapy,18M subscribers,WATER Edition Nike Air Max Unboxing,6M views,1 year ago,,,
1309,Unbox Therapy,18M subscribers,You Wish You Got THIS For Christmas...,6M views,3 years ago,,,
1310,Unbox Therapy,18M subscribers,The No-Cut Glove - Does It Even Work?,6M views,4 years ago,,,
1311,Unbox Therapy,18M subscribers,Unboxing LG's Mind Blowing 8K 88-inch OLED Beast,6M views,7 months ago,,,
1312,Unbox Therapy,18M subscribers,Unboxing a $1300 Professional Fighting Robot,5.9M views,2 years ago,,,
1313,Unbox Therapy,18M subscribers,iPhone 7 - What Apple Doesn't Want You To Know,5.9M views,4 years ago,,,
1314,Unbox Therapy,18M subscribers,Can Your Pen Do This?,5.9M views,4 years ago,,,
1315,Unbox Therapy,18M subscribers,This Is The Worst Smartphone.,5.9M views,2 years ago,,,
1316,Unbox Therapy,18M subscribers,Samsung Galaxy S20 Ultra - Hands On With The Beast!,5.9M views,1 year ago,,,
1317,Unbox Therapy,18M subscribers,The Mind Blowing 33 Million Pixel Display...,5.8M views,3 years ago,,,
1318,Unbox Therapy,18M subscribers,Is The Samsung Galaxy S9 Worth The Hype?,5.8M views,3 years ago,,,
1319,Unbox Therapy,18M subscribers,These Earbuds Give You Super Powers (Seriously),5.8M views,4 years ago,,,
1320,Unbox Therapy,18M subscribers,iPhone SE - Snooze Edition?,5.8M views,5 years ago,,,
1321,Unbox Therapy,18M subscribers,World's Biggest Fortnite Gaming Setup!,5.8M views,3 years ago,,,
1322,Unbox Therapy,18M subscribers,iPhone 6s or Galaxy S7?,5.8M views,4 years ago,,,
1323,Unbox Therapy,18M subscribers,This Lasagna Lasts 20 YEARS!,5.8M views,5 years ago,,,
1324,Unbox Therapy,18M subscribers,Using A Flip Phone In 2017...,5.7M views,3 years ago,,,
1325,Unbox Therapy,18M subscribers,The Wood Log Of Mystery...,5.7M views,5 years ago,,,
1326,Unbox Therapy,18M subscribers,Unboxing EVERY iPhone 12 and iPhone 12 Pro,5.7M views,8 months ago,,,
1327,Unbox Therapy,18M subscribers,How To Make A Smartphone...,5.7M views,3 years ago,,,
1328,Unbox Therapy,18M subscribers,This Slime Could Be Good For Your Phone...,5.7M views,3 years ago,,,
1329,Unbox Therapy,18M subscribers,I've Got The iPhone X Prototype!!!,5.7M views,4 years ago,,,
1330,Unbox Therapy,18M subscribers,Testing My New Superhuman Legs,5.7M views,4 years ago,,,
1331,Unbox Therapy,18M subscribers,TOP SECRET SMARTPHONE,5.6M views,5 years ago,,,
1332,Unbox Therapy,18M subscribers,Will This Be Your First Robot?,5.6M views,4 years ago,,,
1333,Unbox Therapy,18M subscribers,You've Never Seen Headphones Like This...,5.6M views,4 years ago,,,
1334,Unbox Therapy,18M subscribers,They Sent An Exclusive Smartphone...,5.6M views,4 years ago,,,
1335,Unbox Therapy,18M subscribers,OnePlus 8 Pro X-Ray Vision Mode Uncovered...,5.6M views,1 year ago,,,
1336,Unbox Therapy,18M subscribers,Unboxing Every iPhone XS + XS Max,5.6M views,2 years ago,,,
1337,Unbox Therapy,18M subscribers,PS4 Pro - Does It Suck?,5.6M views,4 years ago,,,
1338,Unbox Therapy,18M subscribers,10 Awesome Gadgets You Can Buy Right Now!,5.6M views,4 years ago,,,
1339,Unbox Therapy,18M subscribers,Unboxing 100 Apple iPhone 12s,5.5M views,8 months ago,,,
1340,Unbox Therapy,18M subscribers,UNBOXING HOT FIRE!,5.5M views,5 years ago,,,
1341,Unbox Therapy,18M subscribers,YOUTUBE SENT ME A GIFT!,5.5M views,5 years ago,,,
1342,Unbox Therapy,18M subscribers,The World's Smallest Drone!,5.5M views,4 years ago,,,
1343,Unbox Therapy,18M subscribers,The Sony Xperia 1 Deserves Your Attention,5.5M views,2 years ago,,,
1344,Unbox Therapy,18M subscribers,Your Whole Wallet In One Card,5.4M views,4 years ago,,,
1345,Unbox Therapy,18M subscribers,This Mysterious Box Is Over 100lbs... What Could It Be?,5.4M views,4 years ago,,,
1346,Unbox Therapy,18M subscribers,Unboxing Apple's 700 Dollar Wheels,5.4M views,1 year ago,,,
1347,Unbox Therapy,18M subscribers,"Unboxing Spot The $75,000 Robot Dog",5.4M views,1 year ago,,,
1348,Unbox Therapy,18M subscribers,Huawei P30 Pro Unboxing - Is The Galaxy S10 In Trouble?,5.4M views,2 years ago,,,
1349,Unbox Therapy,18M subscribers,What Magic Is This?,5.4M views,4 years ago,,,
1350,Unbox Therapy,18M subscribers,The World's First Portable Theater!,5.4M views,4 years ago,,,
1351,Unbox Therapy,18M subscribers,Unboxing Anki Overdrive,5.3M views,5 years ago,,,
1352,Unbox Therapy,18M subscribers,"THE $35,000 RACING SIMULATOR",5.3M views,4 years ago,,,
1353,Unbox Therapy,18M subscribers,This is the iPhone 12,5.3M views,1 year ago,,,
1354,Unbox Therapy,18M subscribers,Asus Padfone X Unboxing & Tour,5.3M views,7 years ago,,,
1355,Unbox Therapy,18M subscribers,They Sent The World's Biggest Doritos Chip...,5.3M views,3 years ago,,,
1356,Unbox Therapy,18M subscribers,How To Spot A Fake iPhone,5.2M views,4 years ago,,,
1357,Unbox Therapy,18M subscribers,This Trick Lets YouTube Play In The Background!,5.2M views,4 years ago,,,
1358,Unbox Therapy,18M subscribers,"DON'T Buy The iPhone 8, Buy The iPhone 8.",5.2M views,3 years ago,,,
1359,Unbox Therapy,18M subscribers,"iPhone 6 Bend Test + HTC One M8, Moto X, Others",5.2M views,6 years ago,,,
1360,Unbox Therapy,18M subscribers,Ultimate Back To School Tech Guide!,5.2M views,5 years ago,,,
1361,Unbox Therapy,18M subscribers,OnePlus Nord Early Giveaway,5.2M views,11 months ago,,,
1362,Unbox Therapy,18M subscribers,They Tried To Shrink An iPhone...,5.2M views,4 years ago,,,
1363,Unbox Therapy,18M subscribers,This 3D Audio Experience Will Blow Your Mind (Wear Headphones),5.2M views,3 years ago,,,
1364,Unbox Therapy,18M subscribers,They Call It The Loud Basstard...,5.2M views,4 years ago,,,
1365,Unbox Therapy,18M subscribers,It Can Hyper Chill Warm Drinks Instantly,5.1M views,3 years ago,,,
1366,Unbox Therapy,18M subscribers,How To Turn Air Into Drinking Water,5.1M views,4 years ago,,,
1367,Unbox Therapy,18M subscribers,Samsung Galaxy S10 - Is This The One?,5.1M views,2 years ago,,,
1368,Unbox Therapy,18M subscribers,Nintendo Switch Unboxing - Will You Switch?,5.1M views,4 years ago,,,
1369,Unbox Therapy,18M subscribers,A Keyboard Made Of Wood?,5.1M views,5 years ago,,,
1370,Unbox Therapy,18M subscribers,AirPods 2 vs AirPods 1 -- Do They Sound Different?,5.1M views,2 years ago,,,
1371,Unbox Therapy,18M subscribers,Giant Mystery Unboxing...,5M views,4 years ago,,,
1372,Unbox Therapy,18M subscribers,The 3D Optical Illusion Lamp,5M views,5 years ago,,,
1373,Unbox Therapy,18M subscribers,How To Roll Off Nasty Fingerprints!,5M views,4 years ago,,,
1374,Unbox Therapy,18M subscribers,The Wrist Mounted Flamethrower!,5M views,4 years ago,,,
1375,Unbox Therapy,18M subscribers,The Best Bluetooth Speaker?,5M views,5 years ago,,,
1376,Unbox Therapy,18M subscribers,The Best Noise Cancelling Headphones... Bose or Sony?,5M views,2 years ago,,,
1377,Unbox Therapy,18M subscribers,Beats Solo3 Wireless - iPhone 7 Headphones,5M views,4 years ago,,,
1378,Unbox Therapy,18M subscribers,I'm Switching To The Blackberry KEY2...,4.9M views,3 years ago,,,
1379,Unbox Therapy,18M subscribers,Turn Any Surface Into A Touch Screen!,4.9M views,4 years ago,,,
1380,Unbox Therapy,18M subscribers,Samsung Galaxy S10 Review - 3 Weeks Later,4.9M views,2 years ago,,,
1381,Unbox Therapy,18M subscribers,World's Most Expensive vs Cheapest Toaster,4.9M views,1 year ago,,,
1382,Unbox Therapy,18M subscribers,Nike Adapt BB Unboxing - Futuristic Self Lacing Sneakers,4.9M views,2 years ago,,,
1383,Unbox Therapy,18M subscribers,$60 BlackPods 2 vs. $200 AirPods 2,4.9M views,1 year ago,,,
1384,Unbox Therapy,18M subscribers,Is The Huawei Mate 20 Pro As Good As They Say?,4.9M views,2 years ago,,,
1385,Unbox Therapy,18M subscribers,Is It A Smartphone Or Is It A Laptop?,4.9M views,2 years ago,,,
1386,Unbox Therapy,18M subscribers,Unboxing Every iPhone 7 & iPhone 7 Plus,4.8M views,4 years ago,,,
1387,Unbox Therapy,18M subscribers,OnePlus 5T Unboxing - Is This The One?,4.8M views,3 years ago,,,
1388,Unbox Therapy,18M subscribers,It's The Best Selling Smartphone On Amazon... But Why?,4.8M views,2 years ago,,,
1389,Unbox Therapy,18M subscribers,Add Buttons to your Phone?,4.8M views,6 years ago,,,
1390,Unbox Therapy,18M subscribers,This Face Will Eat Your Money...,4.8M views,4 years ago,,,
1391,Unbox Therapy,18M subscribers,It's So Oddly Satisfying...,4.7M views,4 years ago,,,
1392,Unbox Therapy,18M subscribers,$8 Headphones Vs. $80 Beats Headphones,4.7M views,4 years ago,,,
1393,Unbox Therapy,18M subscribers,The Redmi K20 Pro Is The New Value Champion,4.7M views,2 years ago,,,
1394,Unbox Therapy,18M subscribers,5 Cool Gadgets Under $10,4.7M views,4 years ago,,,
1395,Unbox Therapy,18M subscribers,Unboxing The World's Smallest Phone,4.7M views,3 years ago,,,
1396,Unbox Therapy,18M subscribers,The Samsung Foldable Smartphone is Real...,4.7M views,2 years ago,,,
1397,Unbox Therapy,18M subscribers,The Fanciest Smartphone Unboxing Experience,4.7M views,1 year ago,,,
1398,Unbox Therapy,18M subscribers,24 Hours Using ONLY Android Pay,4.7M views,4 years ago,,,
1399,Unbox Therapy,18M subscribers,Apple Powerbeats Pro Unboxing - Better Than AirPods?,4.6M views,2 years ago,,,
1400,Unbox Therapy,18M subscribers,You've Never Seen A Backpack Do This...,4.6M views,2 years ago,,,
1401,Unbox Therapy,18M subscribers,The Fastest WiFi I've Tested...,4.6M views,4 years ago,,,
1402,Unbox Therapy,18M subscribers,The Secret Spy Glasses,4.6M views,4 years ago,,,
1403,Unbox Therapy,18M subscribers,The Secret Bolt,4.6M views,6 years ago,,,
1404,Unbox Therapy,18M subscribers,iPhone 12 Pro MAX Unboxing,4.6M views,8 months ago,,,
1405,Unbox Therapy,,,,,"Dec 21, 2010","4,091,307,264 views","Where products get naked.

Here you will find a variety of videos showcasing the coolest products on the planet. From the newest smartphone to surprising gadgets and technology you never knew existed. It's all here on Unbox Therapy.

Business / professional inquiries ONLY - jack [at] unboxtherapy.com
(please don't use YouTube inbox)"
1406,Linus Tech Tips,13.7M subscribers,Building a PC... using only Wish.com,18M views,1 year ago,,,
1407,Linus Tech Tips,13.7M subscribers,Building a PC CHEAPER in CHINA?! feat. Strange Parts,13M views,3 years ago,,,
1408,Linus Tech Tips,13.7M subscribers,Are Walmart Gaming PCs actually THAT bad?,12M views,2 years ago,,,
1409,Linus Tech Tips,13.7M subscribers,Faster Internet for FREE in 30 seconds - No... Seriously,11M views,3 years ago,,,
1410,Linus Tech Tips,13.7M subscribers,Arctic Hobby Land Rider 503 RC Firetruck Unboxing & First Look Linus Tech Tips,11M views,9 years ago,,,
1411,Linus Tech Tips,13.7M subscribers,Who has the Best PC at LTT??,11M views,1 year ago,,,
1412,Linus Tech Tips,13.7M subscribers,Apple REFUSED to Fix our iMac Pro,10M views,3 years ago,,,
1413,Linus Tech Tips,13.7M subscribers,My most painful PC Build... - ROG Rig Reboot 2019,10M views,1 year ago,,,
1414,Linus Tech Tips,13.7M subscribers,GAMING at 16K RESOLUTION?? – HOLY $H!T,10M views,3 years ago,,,
1415,Linus Tech Tips,13.7M subscribers,Scammed on ebay... Testing the 56 CORE system!,10M views,3 years ago,,,
1416,Linus Tech Tips,13.7M subscribers,Upgrading Our WORST Gaming Rigs,10M views,2 years ago,,,
1417,Linus Tech Tips,13.7M subscribers,The FASTEST gaming PC money can buy,9.8M views,2 years ago,,,
1418,Linus Tech Tips,13.7M subscribers,Why Does Linus Pirate Windows??,9.6M views,2 years ago,,,
1419,Linus Tech Tips,13.7M subscribers,The World's Ugliest Keyboard,9.5M views,4 years ago,,,
1420,Linus Tech Tips,13.7M subscribers,"No, THIS is the CLEANEST Setup.",9.5M views,2 years ago,,,
1421,Linus Tech Tips,13.7M subscribers,EXPOSING MKBHD'S FAKE VIDEOS (Studio Tour),9.4M views,4 years ago,,,
1422,Linus Tech Tips,13.7M subscribers,First Person View PC BUILD Guide! (POV),9.3M views,1 year ago,,,
1423,Linus Tech Tips,13.7M subscribers,The ALL-AMAZON BASICS Gaming Battlestation!,9.1M views,2 years ago,,,
1424,Linus Tech Tips,13.7M subscribers,They SAID this would be EASY... - Gaming at 8K 60fps,8.8M views,1 year ago,,,
1425,Linus Tech Tips,13.7M subscribers,Double or Triple Your Internet Speed - This Method Actually Works!,8.6M views,4 years ago,,,
1426,Linus Tech Tips,13.7M subscribers,Does High FPS make you a better gamer? Ft. Shroud - FINAL ANSWER,8.6M views,1 year ago,,,
1427,Linus Tech Tips,13.7M subscribers,Building a $500 AMD Gaming PC,8.4M views,1 year ago,,,
1428,Linus Tech Tips,13.7M subscribers,Our Smallest Gaming PC Build EVER! - Velkase Velka 3,8.1M views,1 year ago,,,
1429,Linus Tech Tips,13.7M subscribers,How many Chrome tabs can you open with 2TB RAM?,8.1M views,1 year ago,,,
1430,Linus Tech Tips,13.7M subscribers,The All-ROG Gaming PC!,8.1M views,1 year ago,,,
1431,Linus Tech Tips,13.7M subscribers,UNBOXING the GOD OF GAMING PCs!!,8M views,Streamed 2 years ago,,,
1432,Linus Tech Tips,13.7M subscribers,All of our data is GONE!,7.8M views,5 years ago,,,
1433,Linus Tech Tips,13.7M subscribers,We Stole Tampons from the Cashier-less Amazon Go Store,7.7M views,3 years ago,,,
1434,Linus Tech Tips,13.7M subscribers,A $400 Keyboard with NO ACTUAL Keys!,7.7M views,3 years ago,,,
1435,Linus Tech Tips,13.7M subscribers,How bad is this $5000 PC from 10 years ago?,7.7M views,1 year ago,,,
1436,Linus Tech Tips,13.7M subscribers,$69 Gaming PC,7.6M views,4 years ago,,,
1437,Linus Tech Tips,13.7M subscribers,Cheap AliExpress Graphics Cards - SCAM???,7.6M views,3 years ago,,,
1438,Linus Tech Tips,13.7M subscribers,UNBOXING A QUANTUM COMPUTER! – Holy $H!T Ep 19,7.6M views,4 years ago,,,
1439,Linus Tech Tips,13.7M subscribers,Why you shouldn't water cool your PC,7.5M views,2 years ago,,,
1440,Linus Tech Tips,13.7M subscribers,"$1,000 HDMI Cable!? - Useless Tech Over $100 Ep. 1",7.4M views,5 years ago,,,
1441,Linus Tech Tips,13.7M subscribers,This $7000 Card Does WHAT?? – Holy $H!T,7.4M views,3 years ago,,,
1442,Linus Tech Tips,13.7M subscribers,The WEIRDEST PC Parts we Found on AliExpress,7.1M views,2 years ago,,,
1443,Linus Tech Tips,13.7M subscribers,The ULTIMATE RGB PC Build Guide!,7M views,4 years ago,,,
1444,Linus Tech Tips,13.7M subscribers,We FAILED as husbands... - Wife PC Build-Off,6.9M views,1 year ago,,,
1445,Linus Tech Tips,13.7M subscribers,Fixing the Unfixable iMac Pro with Louis Rossmann!,6.9M views,2 years ago,,,
1446,Linus Tech Tips,13.7M subscribers,Cheap vs. Expensive Gaming!?,6.8M views,1 year ago,,,
1447,Linus Tech Tips,13.7M subscribers,EXPOSING DEADMAU5's STUDIO - *SPOILER* He's a huge Geek!,6.8M views,4 years ago,,,
1448,Linus Tech Tips,13.7M subscribers,PewDiePie! - We built you a gaming PC!,6.7M views,1 year ago,,,
1449,Linus Tech Tips,13.7M subscribers,iJustine’s Unbelievably NERDY Studio House – EXPOSED!,6.6M views,3 years ago,,,
1450,Linus Tech Tips,13.7M subscribers,Arctic Hobby Land Rider 507 RC Excavator Unboxing & First Look Linus Tech Tips,6.6M views,9 years ago,,,
1451,Linus Tech Tips,13.7M subscribers,I LOVE BUILDING COMPUTERS!!,6.6M views,Streamed 1 year ago,,,
1452,Linus Tech Tips,13.7M subscribers,Gaming at 8K Resolution?!?!? - HOLY $H!T Ep. 12,6.5M views,4 years ago,,,
1453,Linus Tech Tips,13.7M subscribers,Does RAM speed REALLY matter?,6.5M views,4 years ago,,,
1454,Linus Tech Tips,13.7M subscribers,This costs way less than you'd think,6.4M views,2 years ago,,,
1455,Linus Tech Tips,13.7M subscribers,We Built the CHEAPEST PC on Amazon!,6.4M views,2 years ago,,,
1456,Linus Tech Tips,13.7M subscribers,I've been thinking of retiring.,6.4M views,Streamed 1 year ago,,,
1457,Linus Tech Tips,13.7M subscribers,The Fastest Gaming PC is now AMD!,6.4M views,8 months ago,,,
1458,Linus Tech Tips,13.7M subscribers,"We THOUGHT this $40,000 PC would break records...",6.4M views,2 years ago,,,
1459,Linus Tech Tips,13.7M subscribers,Opening the ULTIMATE PC! - Intel's 28 Core Xeon W,6.4M views,Streamed 2 years ago,,,
1460,Linus Tech Tips,13.7M subscribers,I Sold Her this $5000 Gaming PC for $20!,6.3M views,1 year ago,,,
1461,Linus Tech Tips,13.7M subscribers,What is it like to work for Linus? - Honest Answers Ep. 4,6.3M views,4 years ago,,,
1462,Linus Tech Tips,13.7M subscribers,Compensator 3 - The INSANE Zero Compromises Build is Back!,6.2M views,1 year ago,,,
1463,Linus Tech Tips,13.7M subscribers,Mac vs PC - ROLE REVERSAL feat. iJustine,6.2M views,3 years ago,,,
1464,Linus Tech Tips,13.7M subscribers,We FIXED a DEAD CPU!!,6.1M views,1 year ago,,,
1465,Linus Tech Tips,13.7M subscribers,The ULTIMATE Sleeper PC Build,6.1M views,3 years ago,,,
1466,Linus Tech Tips,13.7M subscribers,$300 Budget Gaming PC Challenge - Scrapyard Wars Episode 1a,6M views,6 years ago,,,
1467,Linus Tech Tips,13.7M subscribers,"7 Gamers, 1 CPU - Ultimate Virtualized Gaming Build Log",5.9M views,5 years ago,,,
1468,Linus Tech Tips,13.7M subscribers,Cheap $25 Backlit Keyboard Round Up!,5.9M views,4 years ago,,,
1469,Linus Tech Tips,13.7M subscribers,"We FINISHED the $100,000 PC! - 6 Editors 1 CPU Pt. 6",5.9M views,2 years ago,,,
1470,Linus Tech Tips,13.7M subscribers,Put a Desktop GPU in a LAPTOP… The CHEAP WAY!,5.9M views,3 years ago,,,
